Data,Territory,Place,Species,sex,age,Ra,W,ring
23.07.2010,Chornobyl,R3b,Nyctalus leisleri,male,sad,44,12.6,CT00377
23.07.2010,Chornobyl,R3b,Nyctalus leisleri,female,sad,46.7,13.9,CT00378
23.07.2010,Chornobyl,R3b,Nyctalus leisleri,female,ad,44.3,14.2,CT00379
23.07.2010,Chornobyl,R3b,Nyctalus leisleri,female,ad,46,14.9,CT00380
23.07.2010,Chornobyl,R3b,Vespertilio murinus,female,sad,47,12.4,CT00381
23.07.2010,Chornobyl,R3b,Pipistrellus pygmaeus,male,sad,29.5,4.2,AT00605
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,53.6,27.4,DT00554
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,ad,54.7,29.9,DT00555
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,ad,53.2,33,DT00556
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,ad,54.3,26.9,DT00557
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,53.4,27.6,DT00558
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,52.8,27.5,DT00559
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,54,25.8,DT00560
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,56.6,24.9,DT00561
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,54,26.9,DT00562
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,54.4,26.4,DT00563
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,54.8,25.5,DT00564
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,54.2,27.8,DT00565
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,54.3,25.2,DT00566
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,53.4,26.5,DT00567
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,male,sad,53.9,25.7,DT00568
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,53.1,25.1,DT00569
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,53.2,24.3,DT00570
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,56.6,26.9,DT00408
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,54.2,25.3,DT00391
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,sad,54.4,26.9,DT00571
23.07.2010,Chornobyl,Fr2,Nyctalus noctula,female,ad,55,30,DT00572
23.07.2010,Chornobyl,Fr2,Eptesicus serotinus,female,sad,53.6,22.9,DT00573
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,female,sad,46.3,13.4,CT01382
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,male,sad,42.2,11.9,CT01383
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,female,ad,45.4,13.2,CT01384
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,male,sad,42.7,10.5,CT01385
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,female,sad,44.7,12.1,CT01386
23.07.2010,Chornobyl,Fr2,Nyctalus leisleri,female,sad,44.9,13,CT01387
23.07.2010,Chornobyl,Fr2,Plecotus auritus,male,sad,39.5,7.4,BT02608
23.07.2010,Chornobyl,Fr2,Vespertilio murinus,female,sad,45,10,CT01388
25.07.2010,Chornobyl,F2,Nyctalus leisleri,male,sad,42.6,12.5,CT01389
25.07.2010,Chornobyl,F2,Nyctalus leisleri,male,sad,44.1,12.9,CT01309
25.07.2010,Chornobyl,F2,Vespertilio murinus,female,sad,44,13,CT01390
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,55,25.2,DT00587
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,53.6,26.6,DT00588
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54,24.7,DT00589
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,54.4,26.9,DT00590
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,57,28.6,DT00591
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,55,26,DT00592
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,55.8,27.6,DT00593
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,53.2,23.5,DT00594
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,55.8,26.9,DT00595
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,56.2,28.4,DT00596
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,ad,54.2,27.1,DT00597
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,55.4,28.2,DT00598
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54,25,DT00599
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,ad,53.2,27.8,DT00600
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,54.9,25.5,ET01657
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54.8,29.2,ET01658
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,55.4,26.6,ET01659
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,55.8,26,ET01660
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,53.3,26.8,ET01661
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,55.3,26.8,ET01662
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54.1,27.1,ET01663
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,sad,56.2,26.2,ET01664
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,55.1,25.9,ET01665
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54.4,26.2,ET01666
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54.4,24.3,ET01667
26.07.2010,Chornobyl,R1,Nyctalus noctula,male,ad,53.3,28.9,DT00334
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,54.8,25,ET01669
26.07.2010,Chornobyl,R1,Nyctalus noctula,female,sad,57.1,26,ET01668
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,45.1,12.6,CT01391
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,sad,46.4,11.3,CT01392
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,ad,44.2,12.5,CT01393
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,sad,46.3,13.1,CT01394
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,45,12,CT01395
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,44,12,CT01396
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,sad,44.8,12.1,CT01397
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,43.4,12.3,CT01398
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,44.7,12,CT01399
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,sad,44.4,12.8,CT01400
26.07.2010,Chornobyl,R1,Nyctalus leisleri,male,sad,43.8,12.3,CT01401
26.07.2010,Chornobyl,R1,Nyctalus leisleri,female,sad,44.4,12.5,CT01402
26.07.2010,Chornobyl,R1,Pipistrellus nathusii,female,sad,35.6,7.2,BT02609
26.07.2010,Chornobyl,R1,Pipistrellus nathusii,male,sad,32.3,6.8,BT02610
26.07.2010,Chornobyl,R1,Pipistrellus pygmaeus,female,sad,30.4,4.1,AT00606
26.07.2010,Chornobyl,R1,Pipistrellus pygmaeus,male,sad,30,4.1,AT00607
26.07.2010,Chornobyl,R1,Vespertilio murinus,male,sad,45.3,12.3,CT01403
21.07.2010,Smolensk,Fed2,Pipistrellus nathusii,male,ad,34.3,7.3,
18.07.2010,Smolensk,F1,Vespertilio murinus,male,sad,44.3,11.6,
18.07.2010,Smolensk,F1,Vespertilio murinus,female,sad,47.1,15.3,
18.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,46.8,14.8,
18.07.2010,Smolensk,F1,Pipistrellus nathusii,female,sad,34.3,7.1,
20.07.2010,Smolensk,F2,Vespertilio murinus,female,ad,41.7,10.9,
22.07.2010,Smolensk,F3,Vespertilio murinus,female,ad,44.3,12.6,
22.07.2010,Smolensk,F3,Vespertilio murinus,female,ad,46.4,11.2,
17.07.2010,Smolensk,L1,Vespertilio murinus,female,ad,45.9,12.6,
17.07.2010,Smolensk,L1,Vespertilio murinus,female,ad,45.3,12.9,
17.07.2010,Smolensk,L1,Vespertilio murinus,female,ad,45.2,12.1,
17.07.2010,Smolensk,L1,Vespertilio murinus,female,sad,44.3,11,
17.07.2010,Smolensk,L1,Myotis daubentonii,male,sad,37.7,7.5,
17.07.2010,Smolensk,L1,Plecotus auritus,female,sad,40.4,7.1,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,female,ad,34,7.6,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,female,ad,35.4,8,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,female,sad,34.3,6.9,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,female,sad,34.4,7.4,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,female,sad,34.9,7.8,
17.07.2010,Smolensk,L1,Pipistrellus nathusii,male,sad,33.8,6.9,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.2,30.7,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.1,30.9,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.1,27.9,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.2,,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,53.6,30.8,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.7,27.4,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,56.2,29.7,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,53.5,31.3,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,54.8,26.6,
17.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,55,29.1,
17.07.2010,Smolensk,L1,Nyctalus noctula,male,ad,53.5,33.2,
17.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,53.9,28.3,
17.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,54.5,28.5,
17.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,52.1,27.5,
17.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,55,27.6,
18.07.2010,Smolensk,L2,Vespertilio murinus,female,ad,46.3,15.8,
18.07.2010,Smolensk,L2,Vespertilio murinus,female,ad,45.5,14.4,
18.07.2010,Smolensk,L2,Vespertilio murinus,female,sad,48.3,14,
18.07.2010,Smolensk,L2,Vespertilio murinus,female,sad,46.2,12.6,
18.07.2010,Smolensk,L2,Vespertilio murinus,male,ad,47.5,14.5,
18.07.2010,Smolensk,L2,Vespertilio murinus,male,ad,45,13,
18.07.2010,Smolensk,L2,Vespertilio murinus,male,sad,45.1,11.5,
18.07.2010,Smolensk,L2,Myotis mystacinus,male,ad,33.2,4.6,
18.07.2010,Smolensk,L2,Pipistrellus nathusii,female,sad,33.6,7.1,
18.07.2010,Smolensk,L2,Pipistrellus nathusii,female,sad,35.4,7.8,
18.07.2010,Smolensk,L2,Pipistrellus nathusii,male,sad,33.5,7.8,
18.07.2010,Smolensk,L2,Pipistrellus nathusii,male,sad,33.1,6.7,
18.07.2010,Smolensk,L2,Pipistrellus nathusii,male,sad,34,8.4,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,52.8,29.5,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,53.9,29.9,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54.8,29.4,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.2,31.3,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.7,28.4,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55,30.9,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54.3,29.9,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,53.4,28.6,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54.8,27.6,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,53.1,24.5,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.1,30.2,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,56,27.5,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54.7,29.3,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55,31.7,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,56,31.4,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,56.1,26.9,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,55.5,26.1,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.5,26.6,
20.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.7,26.5,
20.07.2010,Smolensk,L3,Nyctalus noctula,male,ad,54.8,32.8,
20.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,53.7,25.5,
20.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,55.9,28.3,
20.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,52.9,24.8,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,32.9,6.7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.2,8.3,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.2,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.6,7.5,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.5,7.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.3,7.5,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.8,7.7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,33.1,6.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.3,7.9,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,31.5,7.1,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,33,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.3,7.9,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.5,8.1,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,37,8.4,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,35.4,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.3,7.4,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,35.7,7.8,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.5,7.1,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.5,7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,35,7.5,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,35.9,7.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34,6.1,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.6,7.7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,35.2,7.1,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,33,6.7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,33,7.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,33.3,7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.5,6.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.4,6.8,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.2,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,32.2,5.5,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.8,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33,6.8,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.8,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.5,7.4,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,32.3,6.5,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,32.6,7.2,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.4,6.6,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34,7,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.7,7.3,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,32.6,7.3,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.6,6.8,
20.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.9,7,
20.07.2010,Smolensk,L3,Myotis daubentonii,male,sad,35.7,8.4,
20.07.2010,Smolensk,L3,Myotis daubentonii,male,sad,37.1,7.6,
20.07.2010,Smolensk,L3,Myotis daubentonii,male,sad,38.2,7.4,
27.07.2010,Smolensk,Fed2,Vespertilio murinus,female,sad,44.8,13.3,
28.07.2010,Smolensk,Fed3,Vespertilio murinus,female,ad,45.3,11.5,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,46.9,13.3,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,45.6,16.6,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,44.7,13.1,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,46.6,13.5,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,46.1,13.3,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,44.3,13.3,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,ad,45,14.4,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,sad,43,13.1,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,sad,45.8,13.6,
27.07.2010,Smolensk,F1,Vespertilio murinus,female,sad,44,12.3,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,45,13.5,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,44,11.8,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,45.1,12.3,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,41.6,11.7,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,43.2,12.4,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,ad,42.6,11.5,
27.07.2010,Smolensk,F1,Vespertilio murinus,male,sad,44.6,11.7,
27.07.2010,Smolensk,F1,Pipistrellus nathusii,female,ad,34.5,6.8,
27.07.2010,Smolensk,F1,Myotis brandtii,female,ad,36.6,6.6,
27.07.2010,Smolensk,F1,Nyctalus noctula,female,ad,56.2,33.8,
27.07.2010,Smolensk,F1,Nyctalus noctula,female,ad,54.9,29.1,
27.07.2010,Smolensk,F1,Nyctalus noctula,female,ad,56.3,29.8,
27.07.2010,Smolensk,F1,Nyctalus noctula,female,sad,53.4,25.5,
27.07.2010,Smolensk,F1,Nyctalus noctula,female,sad,53.3,24.7,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,54,27.1,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,53.3,27.4,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,52.5,26.8,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,54.2,27.3,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,54.2,27.5,
27.07.2010,Smolensk,F1,Nyctalus noctula,male,sad,53.8,26.2,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,57.3,33.7,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,54.6,28.7,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,53.7,30.3,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,56,31.5,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,55,32.2,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,ad,56.1,31.7,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,55.5,29.3,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,55.7,27.4,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,53.6,24,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,56.5,28.4,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,55.5,29.5,
21.07.2010,Smolensk,L1,Nyctalus noctula,female,sad,54.4,27,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,ad,53.5,30,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,ad,53.2,30,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,55.7,29.4,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,54.3,28.3,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,55.4,27.6,
21.07.2010,Smolensk,L1,Nyctalus noctula,male,sad,55.7,28.3,
21.07.2010,Smolensk,L1,Nyctalus leisleri,female,sad,44.7,14.3,
21.07.2010,Smolensk,L1,Pipistrellus nathusii,female,ad,34.3,7.9,
21.07.2010,Smolensk,L1,Pipistrellus nathusii,female,ad,36.3,8.8,
21.07.2010,Smolensk,L1,Pipistrellus nathusii,male,ad,33.9,6.5,
21.07.2010,Smolensk,L1,Pipistrellus nathusii,male,sad,31.1,4.2,
21.07.2010,Smolensk,L1,Pipistrellus nathusii,male,sad,30.6,6.1,
21.07.2010,Smolensk,L1,Vespertilio murinus,female,sad,46.1,13.2,
21.07.2010,Smolensk,L1,Vespertilio murinus,female,sad,45.7,14.6,
21.07.2010,Smolensk,L1,Vespertilio murinus,female,ad,45.4,13.7,
21.07.2010,Smolensk,L1,Vespertilio murinus,male,ad,48.5,15.3,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,53.9,31.4,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54,29.3,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,56,30.1,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,56.4,31.3,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.2,31.2,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.1,31.9,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,55.8,31,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,ad,54.6,27.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.3,25.7,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.9,26,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,55.5,26.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.1,24.6,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.5,29.1,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,55,26.4,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,53.2,24.8,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,55.8,27.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,57.1,28.7,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,55,26.4,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.5,26.4,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,53.8,26.7,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.1,25.6,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.5,26.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,female,sad,54.3,24.9,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,52.6,26.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,55,25.6,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,55.5,30.6,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,52.6,24.5,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,53.1,27.9,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,54.5,25.7,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,53,29,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,54.7,26.6,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,52.7,25.2,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,53.6,25.9,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,53.9,25.7,
25.07.2010,Smolensk,L3,Nyctalus noctula,male,sad,52.7,25.1,
25.07.2010,Smolensk,L3,Nyctalus leisleri,female,sad,45.1,13.7,
25.07.2010,Smolensk,L3,Myotis daubentonii,female,sad,33,7.4,
25.07.2010,Smolensk,L3,Vespertilio murinus,male,ad,45.2,11.9,
25.07.2010,Smolensk,L3,Vespertilio murinus,female,ad,46.1,12.8,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.8,7.3,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.6,6.4,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.5,7.8,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.6,6.8,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,35.2,8.5,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,ad,34.2,6.4,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,33.9,7.2,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,33.8,7.1,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,female,sad,34.2,6,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,33.1,6.9,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,34.4,7.2,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,34.2,7.3,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,34.2,6.6,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,35,7.2,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,ad,34.3,7.1,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.8,7.1,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,32.8,6.3,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33.6,6.7,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.2,7.3,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,33,7.1,
25.07.2010,Smolensk,L3,Pipistrellus nathusii,male,sad,34.2,6.7,
25.07.2010,Smolensk,L3,Plecotus auritus,female,ad,39.6,7.5,
25.07.2010,Smolensk,L3,Plecotus auritus,female,ad,39.8,8.2,
04.07.2013,Bryansk,Fed1,Pipistrellus pygmaeus,female,sad,32,4.5,
04.07.2013,Bryansk,Fed1,Myotis brandtii,female,ad,34.5,6,
04.07.2013,Bryansk,Fed1,Myotis brandtii,female,sad,35.8,5.4,
04.07.2013,Bryansk,Fed1,Myotis mystacinus,female,ad,36.2,6.3,
04.07.2013,Bryansk,Fed1,Nyctalus noctula,female,sad,54.2,20.1,
04.07.2013,Bryansk,Fed1,Nyctalus noctula,female,ad,54,30.7,
04.07.2013,Bryansk,Fed1,Vespertilio murinus,male,sad,44.2,11.9,
05.07.2013,Bryansk,R2,Nyctalus noctula,female,ad,55.7,31,
05.07.2013,Bryansk,R2,Nyctalus noctula,female,ad,54.8,28.4,
05.07.2013,Bryansk,R2,Nyctalus noctula,female,ad,55,30.7,
05.07.2013,Bryansk,R2,Nyctalus noctula,female,ad,53.1,28.4,
